mbid,listeners,playcount
a0327dc2-dc76-44d5-aec6-47cd2dff1469,2970916,58670130
294ae9b7-1ea7-431a-997f-8f28690f3c08,88,193
f6af669a-56ea-448a-a044-de76181ada33,925768,31373322
aa6c3b53-4091-495a-8399-4d3e5e5a404a,182,1078
36d1c657-7b0e-4578-a4ce-916ec61307ba,451,4979
c1d4f2ba-cf39-460c-9528-6b827d3417a1,1908073,46278522
8ab64ebd-200e-47af-a3fc-92540e186214,1221569,40568259
405528df-2632-4730-80fc-83e775a97651,520135,4670156
7cbc26a8-06f5-4064-b7db-cb9c6a81aaf2,51535,436191
52a6be71-904a-42d4-a81b-ff62f8fe8da8,145,701
2c539200-2ad9-40c8-925a-118ed8c7b225,86,449
adab38f4-297d-4af8-9450-4e84697240e7,513213,25818944
9e885dfe-5cd3-454f-99fc-d28847de6ce2,0,0
407f2ad5-7f2a-4a03-9be1-199ebb754f0d,4,10
be540c02-7898-4b79-9acc-c8122c7d9e83,2232092,66290710
5b64e344-b2fb-47bd-bd7b-4c793b17d472,2394215,31454782
c10b2fc6-8eb1-41e8-89fc-5ad4ced0e01a,0,0
fa4957d7-0de1-4ffa-bf9f-840a622683e8,8,32
b51c672b-85e0-48fe-8648-470a2422229f,1216515,243398403
70047e57-0153-4117-b0fc-a1d2e322e5ef,288698,5238256
325ff0e9-6531-48d7-b454-0ea9ab5cd7dc,0,0
3a253016-1d62-487a-9dd6-23c7e9a2b7ff,0,0
6d24f102-5c43-453a-8664-4ee092f441cf,247070,2016787
bbbe3da3-0563-429f-8394-5c546cc8b9bc,14085,53989
9ef62999-43b9-408f-9bc8-434b005c388c,250495,4554677
ceb3f5b7-9f1a-430f-afbe-976fdcf30482,1304673,63927731
99075985-0d80-4692-a15e-b16f78831792,2585626,50178672
08415f3b-6402-4800-8d62-4d6d1557b85b,0,0
3bd2a147-7d1d-4cf6-b13b-1f3ae1246c58,41165,325707
03f3deb7-0419-4bf9-a1e7-511946385717,1319407,45215130
44f42386-a733-4b51-8298-fe5c807d03aa,1434296,121569545
ee88db2a-042d-4f39-9a97-d3482dee7dba,5,43
a66999a7-ae5c-460e-ba94-1a01143ae847,4050968,133403646
4593d49a-7f67-46ba-9ec0-126bd676286f,3979990,71206382
e16bd03f-a317-4e84-923c-086f51ee8b4b,57,685
c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,1880096,36029174
502cf908-9921-48bc-bf0e-265c881c0156,1472213,56930735
348d9656-7db6-4efc-92c9-69615bd580d8,0,0
36bfa85f-737b-41db-a8fc-b8825850ffc3,2087228,97525462
88b0ef74-9da8-4998-8e3b-70687575588c,321111,2310673
12eab90b-6b40-40ed-9ab0-b43c5ba09beb,8095,119459
9759df23-f2a5-4887-8926-e62ef15d7e6c,15922,82833
bf992f64-5c05-46c5-af86-2267727246b9,9,136
49ee6f7f-2c69-42d8-9c06-253c408f72a8,31865,308513
2d4982a6-b093-41aa-8773-619220ea2812,0,0
b6d7ec94-830c-44dd-b699-ce66556b7e55,1415396,19499168
08f6e184-8da3-4715-a299-33e278087082,2083,29725
f0874fae-9251-4dc8-9a48-2b71f6502a10,30525,151328
bc37c604-a619-4ca8-a0f2-44ae1e2c8cc2,1022,6984
b27d089c-6b08-4067-9293-406cebde0374,1640647,62520965
8d455809-96b3-4bb6-8829-ea4beb580d35,3028077,121487829
a96ac800-bfcb-412a-8a63-0a98df600700,3341220,198302566
4ebb5ad3-9018-407d-8c24-c03011ab9ac6,1081253,45052934
b8ac29a7-6b59-4f49-bcbc-c870b2d56764,6,13
8e346269-5371-468b-9d4d-6f8daa278bc3,57004,1973362
36aa434c-6823-44b7-b5a6-53bde476c642,39988,348237
db4da9ba-c52b-4df9-876f-7c6db3582256,4243,26669
11e9104f-ad49-4e33-bc7f-6b98862f256a,21,163
192ccbd4-9c06-4302-be05-c2cd494b86d5,0,0
000fc734-b7e1-4a01-92d1-f544261b43f5,2137915,151193776
b2dba0a6-188c-45d9-86a1-877e131e05ee,0,0
df918064-70d3-4022-86cc-9c3a1186e63a,0,0
e2adad86-2ca4-4a21-a4be-3b5f8ead8452,39,175
b7ec322e-3450-4bd0-ac3c-1e2e9744e32b,282629,2003873
4f8ef4a3-40fa-46b5-8773-97686a8424f4,1004434,12942061
9206c04c-c2e0-46dd-997c-2b31c6be3f1a,38,74
123814ce-f7f7-44c9-b84d-0088b1e230a4,10845,87683
494e8d09-f85b-4543-892f-a5096aed1cd4,4803037,238804260
2bab20bf-8dab-4af8-b7b0-ba8e30860261,1863,35577
b3977da4-f899-4328-921b-ecc599a5618a,167,4331
619cbce5-7bfa-4f46-b2aa-6a19c1e96d50,332,908
614e3804-7d34-41ba-857f-811bad7c2b7a,3387079,108689852
044fd265-79dd-43eb-afc4-8b20becf7e17,1923925,71724481
23793dda-dc14-46b3-8d71-bb38e068fb3e,0,0
415e7f97-1017-48cd-a366-6f2009f6b999,54,264
ca891d65-d9b0-4258-89f7-e6ba29d83767,3118934,260881346
1226cb0d-03d3-4021-801a-a74408575abf,21500,116210
60b66752-b8ca-4f48-bfd6-b997449c020b,1175,5209
d17db264-e208-4ab2-8cd0-1e98f4ee2655,12,100
f4d5cc07-3bc9-4836-9b15-88a08359bc63,3643144,118966509
b4b5b5a7-feff-47d0-9458-83d0d135a692,694965,39274765
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,6992639,407038982
97e69730-3791-423b-9770-287261588854,1646214,35207016
4bb4e4e4-5f66-4509-98af-62dbb90c45c5,3464282,170410722
2f4719c5-58c5-4d5d-b09c-b7c5fb1450da,0,0
0b427dad-1ee5-48f1-aa4b-026680a3338e,700294,9912796
d616b606-cf6a-4b6e-ab0f-e253b8db6610,1319515,97214109
69a9484c-7f7f-4914-b216-0aa745dcfab4,731,1815
9167f739-da47-4495-9d63-9c13b40114ac,1623095,98444152
27638856-79a1-4495-b7da-1912899560c7,1356918,58597905
3b85c9e2-cb55-4087-91af-6655a8103aec,0,0
d75d1f08-bbb8-4eae-9877-399ca9121197,1645423,37063166
b2fbcd3f-f460-43e2-95c9-6f808d1012cd,1388,8126
1fd47a70-f368-4138-9547-e94caaec89ff,712,1027
c7b3aae2-719b-4ae9-abe0-3908be6d6f1d,0,0
7441014f-f8f5-494f-81db-ff166fbc078d,2682811,258996139
ac7e838c-3d95-47c2-92a9-81767ad7c217,2845348,71758652
ba7479d2-1957-49e5-a263-03631539d320,1378,13849
d2a76e1b-cecc-4500-b445-d55591821cd3,1116332,22171921
af18a9bc-e4ab-4068-9489-b64e8186fcf1,303754,4526881
e28d6352-c13e-407b-b72b-7f6cb1785c5f,994,3882
d9f3f7ca-9963-45c5-85b3-81f306614ff8,60230,400518
beccdfc5-5630-4560-a7a3-b48f9a08a5c8,0,0
33243fef-ce1a-4ba7-a81e-ec72e4c5029a,697054,42369877
7fcbd5bc-738b-4c0d-a837-8dcefaefbb75,5,15
2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,2803296,47005125
3b92d916-a198-414f-8de1-49593cd12704,0,0
f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,4094636,971230756
5ca1bbb8-5438-4c40-9625-a4e79c261186,15077,126232
68c34082-c1d5-4399-af9b-3921ca0a6a1f,17028,63610
02f314c0-2136-4172-8ea0-07149c77c722,513,2117
f2722d5c-de0c-4553-816a-09aec7d94e4c,55,309
e6b5b1a4-fb93-4f44-b2ac-8bec34181b0e,242805,4275923
248ead7d-8058-4e0c-b334-fde70c036f8d,1465,7546
93ebf0f5-6c34-4e3f-9d03-107c05ba6183,75121,2053104
8fb6c2cc-7076-4164-94e2-82dddd3b1d5d,2,2
b0270c18-f45c-4a84-948d-078d331fed15,60,170
af1b83bb-3edc-4443-b771-67a1d235e82b,344274,43782781
d25f6294-686a-4569-b1b9-fe64bfef2519,838854,28076437
5773e6e6-b072-49c9-aad8-940c2f09d48a,63,158
ccccc434-290b-434b-9ff1-0c9e32a1ac8f,119502,1451005
83e71a21-caf7-4e48-8ff7-6512d51e88a3,966114,10512069
b1ca2b8e-53b8-4c94-a213-8c9456d49873,78,731
c3c82bdc-d9e7-4836-9746-c24ead47ca19,2938295,48071307
88d17133-abbc-42db-9526-4e2c1db60336,2420160,283051437
751e517d-9663-4692-8c20-942e16d484c5,729470,33297324
38912003-efbd-48a3-be23-ff264bf86d85,0,0
4ae429fe-735c-4968-8253-a591421b1bd0,2339301,107564203
844ed68b-265d-4c0c-ac22-b44e71455194,0,0
ac1f6f40-ca05-4c8a-86b1-ef0ae22a32aa,2,7
860b2707-6153-4e3a-aa57-74d2b42c55b5,2713129,99947933
8dcc01a3-e6b7-4398-83cd-b7993d9f355c,1140,6712
faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,3198479,187094589
dc7c8277-d4b6-4bca-bdfe-50eee42536ac,647907,108188908
c890f46c-7e63-4c53-900f-65ab74878806,13223,70651
f90e8b26-9e52-4669-a5c9-e28529c47894,4213881,78398422
c9dd05a5-6ba4-4e49-88e0-5dbbb637715e,112,1170
c998d24c-decb-4022-a501-76f72c642411,42,245
a6871613-8619-4e11-b023-a89690bb9f38,11298,121835
bdd935a3-9f19-4b3d-ab39-0953ea3e37b2,55,2459
535afeda-2538-435d-9dd1-5e10be586774,2803592,45561185
cc3e537d-ff34-423f-8cd6-635a80f4dba7,1454871,25705541
2307602e-a3ce-4f37-bb2b-d54f1980ed5f,131373,1549102
301b45a4-b8b9-410e-8344-4b4eaf96691a,2430733,64315053
64b15912-5f96-45cb-9514-3943d1b0f220,41634,192169
a17ce9c3-8f6f-4dcc-a1b7-2a04ab9e31f0,356268,3414664
e5891cfb-6df9-4288-96f3-caf00f668558,0,0
af569f23-7661-4bd5-bc00-6280e4799546,24466,128679
41f1960d-be42-4ca0-8599-8d0fb77ae6d4,93377,351828
b2029169-2574-4305-820f-252a5fde3697,2004626,41932005
a254127c-575d-4df1-a883-12b5a0748b16,98,856
43ac1c53-1275-4296-9d48-ca713d105e8a,159,2023
2f031686-3f01-4f33-a4fc-fb3944532efa,106861,1381001
15e0d608-0869-429b-898d-3d8db3ecedd5,883964,31488966
164f0d73-1234-4e2c-8743-d77bf2191051,0,0
0ef9b4c4-4a41-4ad8-9c64-98c0419c0150,49,198
2054c4db-4d37-4748-a355-de7ee7a6d6fa,185971,1476876
fd9ca609-a068-44fe-be99-045c0bb63ebf,2969,10014
eebc696c-f861-4e92-8916-28fc86d727ea,652,3468
3c6a1239-9858-4ec6-8bf2-208fd2659c68,10774,48827
e6de1f3b-6484-491c-88dd-6d619f142abc,2611342,139011644
0103c1cc-4a09-4a5d-a344-56ad99a77193,4947211,256499278
837555ba-012e-45f1-9a9c-9628da13ee54,1703226,12050766
cf15719f-51f9-4db8-a15d-5eed9664ce69,2852429,71349241
ba67b04a-0c85-45b0-93ee-0d0e66fc19df,2002,7859
b629da42-c668-49d2-be67-498605ee2a13,0,0
b2c48217-e016-4c72-abb3-d447c90fafcc,5444,23329
4b3392b5-704e-461e-95a3-da8e94c9d4e0,678971,27496545
9ceb2b1e-915f-4544-b62f-7a35b7358ed5,397,847
d8f8fcf7-77a4-4aae-8402-af9d624baa67,46,213
bc3e2138-d307-4cdc-a555-9d7dd3d5b6d6,7,30
5af3997f-8223-44f2-9ac0-662366be34ca,26,212
f40bf2d1-1da5-4146-96ab-865242554a66,689,14397
32b21b39-d65c-4c6e-811c-f5618b6806af,370950,5619564
ff4fc9b6-bdcd-44ee-b053-c1ccbe47fe4b,399617,4011089
b52c8015-35c5-48e6-ba6b-004698188038,0,0
ac9a487a-d9d2-4f27-bb23-0f4686488345,3399911,155985325
12f9b20b-ee20-4e88-a29c-f2a87bd34198,88,680
26ecbba4-a425-4d98-8a96-16eed147ff09,37217,216486
000269fb-edc6-4331-8624-9b39a0e76db3,1,1
f95d0f4f-d344-4acd-bec8-cc512b40f629,580895,17008577
eed95a51-77b2-4679-af5d-cf9ab29fdf14,25,188
396a9525-0994-4542-b480-c4587feeb476,1513296,80405727
e8414012-4a1c-4ad4-be5e-fc55294e28cc,1102554,17700103
6602cab2-65b5-4341-99c5-b05fa897f256,9,35
5c61efe6-3cdf-4160-b43c-9274944369e6,1100044,36398541
bd81d921-581a-4fb3-81d2-05c690a28587,226,1088
16f456c9-e23b-4675-ab6a-fd295712c256,110674,3548302
4b585938-f271-45e2-b19a-91c634b5e396,3204192,133472877
ad4eaf35-0e7b-4c35-a7a5-f1bf9ef0d93f,33,166
1c5b9bd6-76e8-4fe7-a6df-3bc0b5a452cc,833827,54346428
6d063567-dbf9-4b2a-bd11-1a4450cd93ca,787640,15230723
28b1e14e-fada-48f0-a8df-fece056f336a,2,5
9757ae7d-44b1-4d63-81ce-b463fe27b9ae,1681566,108582240
47577aa8-6f71-4840-9f1e-57b7319f546d,158146,1223239
31f2ed7a-c22f-4ae3-a83c-eee7f6133324,0,0
c5b36445-aada-47a0-ab26-1681f948139e,1,1
2393ba5a-0749-4845-ade2-f187999ed044,137,517
dff0d392-4cd5-4052-9fbb-f485df3891e5,1396569,25801755
7c20f558-d664-42bd-b6f1-81acf9dbb72d,2000764,45201145
c025f0d3-c7ea-4d72-9678-98f55b25ea14,3,5
fb8119a1-596c-41ff-bc98-0c0659fbda37,0,0
0211be88-dc0f-4002-a1de-4001bb359d51,1483380,43638400
3cb25fb2-5547-4b05-adec-1a5e37830d46,1682892,18164899
3241363a-f7c0-4d3d-b154-d0b7132067b4,243,944
fc63a914-272d-4b95-9221-61adcce6f793,856548,40201474
29eead4d-3793-4625-8727-c03edbb38b8b,2361965,23476389
d5709a02-30e0-4967-92ba-e584d8c21c72,1661,10293
13bcb2bb-db37-4397-baf5-e0f085be2d64,2388912,35093580
b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,4027687,244001915
b904d624-9e05-4398-8f4f-88fbcf022f79,1271280,15613122
2abc5fbb-f1fc-4f6f-9150-c701233e2086,0,0
a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,2243684,183821918
216e79a8-2243-4c25-8b0b-44c96c0cc55d,295,828
dfe7421a-e4a8-4330-8fc0-f69777e7b707,89,802
0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,622989,15147880
23c8056b-ee13-4cfc-a772-2f5292e35bb5,1339625,735138949
f82bc155-c490-4b5f-bc5c-8462ecbdef01,1209,15907
512161f9-5225-4f6a-b770-94acfcfe5da4,6,15
f8c5d264-c107-4fa6-806c-d7951624a477,1654,21739
603198dd-1269-4100-b802-f0c7f4e40b4c,0,0
0d21c07a-387b-4374-a193-0d85e90b6bdc,2991,55755
622b6000-ff0d-4ab3-9e98-c4916f3692c3,872704,61134522
2f67ee1b-164a-4cc1-9d8e-7fa5f67d4b45,0,0
f81cf9ba-53fc-4b02-88ca-853689320111,1314,3116
2588180b-9819-46b3-93c9-0fa89dd199b5,2,2
33c573df-4e2a-4e28-a27a-13382af11fe5,141,490
7ef691ec-b82a-4c58-852a-45ae2ed6d7b6,0,0
9c802738-0e1c-4494-9458-0a4e6920755f,570,10886
a0e8a1b1-5f8f-475a-a253-17415c17d0ff,3339235,399022869
a0723a3c-4135-438e-85c5-012712144ede,2271384,216239897
62bb6e21-a116-45a0-bbc5-6c13c8ed97e6,914,5074
ab1a3f85-e0ea-470a-af5c-175447ae774c,393296,24326161
46f29ffe-7479-4365-bfd0-fd8f2bb1c7bf,56105,159670
cbf9738d-8f81-4a92-bc64-ede09341652d,1218932,23506971
db03280b-e3c2-4ba6-8f62-75c30eee1118,1168,15312
cde7d2d7-0177-4301-88a5-a21e10006b01,8732,34484
381086ea-f511-4aba-bdf9-71c753dc5077,4855042,961699069
ca1dcba2-792c-4550-abf2-7b45396e81ca,1912642,72824131
1e9177d5-7804-4b2d-b270-9127a2c47259,2,2
bce2ec89-f0c6-45b7-bd83-5defc66e6bc2,15027,1113913
488d4c04-9ab1-4cd1-a061-efac28c5261d,2367,10220
16f7e748-59b4-4705-959c-9276be0ebf6a,840436,23459507
c6160117-ebe4-44ba-8f00-da8ecaa0c80d,63303,739464
3e067675-95e9-4d57-b493-45c10272d14b,0,0
16243662-8538-4746-a0fb-0d15b5828b8e,1988096,33056593
e56aee57-d90e-40cf-a70d-beb70f6f3c69,1471893,69846717
1ecff755-607d-4130-9a8a-8873f27e5de5,179345,2242034
89ea85c2-c90a-46ea-93db-9bed95d5c8f8,1883216,42568031
ebfc1398-8d96-47e3-82c3-f782abcdb13d,3971382,155358645
0a622da7-a691-49fe-be58-20d829e695f4,0,0
01d3c51b-9b98-418a-8d8e-37f6fab59d8c,3728951,284717960
a6be1f1c-548d-48c2-a207-fa79fa4ffefc,0,0
67930b3e-e00b-469f-8c74-fd69f20522ec,3138308,116692173
04c39fec-5b44-4f11-9c73-af4f562334c7,867,1938
83b9cbe7-9857-49e2-ab8e-b57b01038103,4215094,243695023
7692fa75-533f-425c-a2b2-7d8330d1926f,8928,196625
e1a3a069-1ffa-4b46-b549-c11cf9b2b4d0,2615,15122
a0d62b71-62c8-4cff-b708-64c1be011202,0,0
ba2a6b88-f467-48d0-a503-5f098aefd54e,5107,40451
b65c975f-4eaa-4bd4-9d10-704a80e92548,59430,690244
dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,4464029,195177465
9689aa5a-4471-4fb4-9721-07cecda0fa9f,2390207,106165347
5139d541-5d2c-4e4a-804d-b4437d985be0,12,750
bbc5b66b-d037-4f26-aecf-0b129e7f876a,3275047,114646002
9c2b375c-ce68-44a8-90ac-e06b177f43f9,2985,16100
0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,2857723,51731652
9a6a4007-d50a-4bf6-9014-40808a498af3,298,789
917db695-9ae2-47c1-85ca-5b074e5cbd75,56,611
53f73b92-14d1-4dda-8aec-962457fa17a1,335,1795
